VAN_Precinct_Code,ObjectID,County,Short_Precinct_Name,Long_Precinct_Name,OrigPrctName1,OrigPrctName2
946557,868,Appanoose,Bl,Bellair/Lincoln,BELLAIR,Bellair/Lincoln
946558,877,Appanoose,Cv1,Centerville Ward 1,CENTER1,Centerville 1
946559,878,Appanoose,Cv2,Centerville Ward 2,CENTER2,Centerville 2
946560,879,Appanoose,Cv3,Centerville Ward 3,CENTER3,Centerville 3
946561,874,Appanoose,Cw,Caldwell Township,CALDWELL,Caldwell
946562,872,Appanoose,Jo,Johns/Independence,JOHNS,Johns/Independence
946563,871,Appanoose,Ps,Pleasant/Franklin,PLEASANT,Pleasant/Franklin
946564,869,Appanoose,Ty,Taylor/Chariton,TAYLOR,Taylor/Chariton
946565,875,Appanoose,Ud,Union / Udell Township,UDELL,Udell
946565,876,Appanoose,Ud,Union / Udell Township,UNION,Union
946567,870,Appanoose,Vm,Vermillion/Douglas/Sharon,VERMILLION,Vermillion/Douglas/Sharon
946569,873,Appanoose,Ws,Washington/Wells,WASHINGTON,Washington/Wells
946570,398,Audubon,1,Precinct One,AUDUBON,Audubon
946571,399,Audubon,2,Precinct Two,EXIRA,Exira
946574,1536,Benton,Bg,Big Grove-Union-Van Horne,BUV,Benton Cnty Big Grove/ Union/ Van Horne Pct
946575,1534,Benton,Bn,Benton-Canton-Shellsburg,BCS,Benton Cty Benton/ Canton/ Shellsburg Prnct
946576,1547,Benton,Bp1,Belle Plaine 1,BP1,Belle Plaine 2
946577,1546,Benton,Bp2,Belle Plaine 2,BP2,Belle Plaine 2
946578,1548,Benton,Bp3,Belle Plaine 3,BP3,Belle Plaine 3
946579,1535,Benton,Br,Bruce-Cedar-Mt Auburn,BCM,Benton Cnty Bruce/ Cedar/ Mt. Auburn Pct
946580,1537,Benton,Ed,Eden-Harrison-Taylor,EHT,Benton County Eden/ Harrison/ Taylor Pct
946581,1538,Benton,El,Eldorado-Newhall,EN,Benton County El Dorado/ Newhall Pct
946582,1539,Benton,Fl,Florence-St Clair-Norway,FSN,Benton County Florence/ St. Clair/ Norway P
946583,1540,Benton,Fr,Fremont-Atkins,FA,Benton County Fremont/ Adkins Precinct
946584,1541,Benton,Ho,Homer-Monroe-Jackson-Garrison,HMJG,Benton Cty Homer/ Monroe/ Jackson/ Garrison
946585,1542,Benton,Ia,Iowa-Leroy-Luzerne-Blairstown,ILLB,Benton Cty Iowa/ Leroy/ Luzerne/ Blairstown
946586,1543,Benton,Ka,Kane-Keystone,KK,Benton County Kane/ Keystone Precinct
946587,1544,Benton,Po,Polk-Urbana,PU,Benton County Polk/ Urbana Pct
946588,1549,Benton,Vt1,Vinton 1,VIN1,Vinton Precinct 1
946589,1550,Benton,Vt2,Vinton 2,VIN2,Vinton Precinct 2
946590,1551,Benton,Vt3,Vinton 3,VIN3,Vinton Precinct 3
946591,1552,Benton,Vt4,Vinton 4,VIN4,Vinton Precinct 4
946592,1545,Benton,Wa,Walford,WALFORD,Walford
946594,1411,Black Hawk,B000,Bennington,BENNINGTON,Black Hawk County Bennington Precinct
946600,640,Black Hawk,J100,Evansdale W1,EVANSDALE1,Evandale1
946601,641,Black Hawk,J200,Evansdale W2,EVANSDALE2,Evansdale 2
946602,642,Black Hawk,J300,Evansdale W3,EVANSDALE3,Evansdale 3
946603,643,Black Hawk,J400,Evansdale W4,EVANSDALE4,Evansdale 4
946606,1412,Black Hawk,N000,Mt Vernon,MOUNTVERNON,Black Hawk County Mount Vernon Precinct
946607,1413,Black Hawk,Ph01,Poyner P1 & East Wloo,POY1EASTWLOO,Black Hawk County Poyner 1/ East Waterloo
946608,1386,Black Hawk,Pk02,Poyner P2 Fox Gilbert Jesup,POY2FOX,Black Hawk Poyner 2/ Fox Precinct
946609,1414,Black Hawk,R000,Union,UNION,Black Hawk County Union Precinct
946610,1415,Black Hawk,S000,Washington Janesville,WASHINGTON,Black Hawk County Washington Precinct
946611,1668,Black Hawk,W101,WL 1-1,W1P1,Waterloo ward 1 precinct 1
946612,1669,Black Hawk,W102,WL 1-2,W1P2,Waterloo ward 1 precinct 2
946613,1388,Black Hawk,W103,WL 1-3,W1P3,Waterloo ward 1 precinct 3
946614,1670,Black Hawk,W104,WL 1-4,W1P4,Waterloo ward 1 precinct 4
946615,1671,Black Hawk,W105,WL 1-5,W1P5,Ward 1 precinct 5
946616,1672,Black Hawk,W106,WL 1-6,W1P6,Waterloo ward 1 precinct 6
946617,1389,Black Hawk,W201,WL 2-1,W2P1,Waterloo ward 2 precinct 1
946618,1675,Black Hawk,W202,WL 2-2,W2P2,Ward 2 precinct 2
946619,1676,Black Hawk,W203,WL 2-3,W2P3,Waterloo ward 2 precinct 3
946620,1677,Black Hawk,W204,WL 2-4,W2P4,Waterloo ward 2 precinct 4
946621,1678,Black Hawk,W205,WL 2-5,W2P5,Waterloo ward 2 precinct 5
946622,1673,Black Hawk,W206,WL 2-6,W2P6,Waterloo ward 2 precinct 6
946623,644,Black Hawk,W301,WL 3-1,W3P1,Waterloo ward 3 precinct 1
946624,645,Black Hawk,W302,WL 3-2,W3P2,Waterloo ward 3 precinct 2
946625,646,Black Hawk,W303,WL 3-3,W3P3,Waterloo ward 3 precinct 3
946626,647,Black Hawk,W304,WL 3-4,W3P4,Waterloo ward 3 precinct 4
946627,1390,Black Hawk,W305,WL 3-5,W3P5,Waterloo ward 3 precinct 5
946628,1679,Black Hawk,W306,WL 3-6,W3P6,Ward 3 precinct 6
946629,1391,Black Hawk,W401,WL 4-1,W4P1,Waterloo ward 4 precinct 1
946630,1392,Black Hawk,W402,WL 4-2,W4P2,Waterloo ward 4 precinct 2
946631,1393,Black Hawk,W403,WL 4-3,W4P3,Waterloo ward 4 precinct 3
946632,1394,Black Hawk,W404,WL 4-4,W4P4,Waterloo ward 4 precinct 4
946633,1395,Black Hawk,W405,WL 4-5,W4P5,Waterloo ward 4 precinct 5
946634,1396,Black Hawk,W406,WL 4-6,W4P6,Waterloo ward 4 precinct 6
946635,1680,Black Hawk,W501,WL 5-1,W5P1,Waterloo ward 5 precinct 1
946636,1681,Black Hawk,W502,WL 5-2,W5P2,Waterloo ward 5 precinct 2
946637,1682,Black Hawk,W503,WL 5-3,W5P3,Waterloo ward 5 precinct 3
946638,1683,Black Hawk,W504,WL 5-4,W5P4,Waterloo ward 5 precinct 4
946639,1674,Black Hawk,W505,WL 5-5,W5P5,Waterloo ward 5 precinct 5
946640,1372,Black Hawk,W506,WL 5-6,W5P6,Waterloo ward 5 precinct 6
946641,1373,Black Hawk,X101,CF W1 P1,CFW1P1,Cedar Falls Ward 1 Precinct 1
946642,1374,Black Hawk,X102,CF W1 P2,CFW1P2,Cedar Falls Ward 1 Precinct 2
946643,1375,Black Hawk,X103,CF W1 P3,CFW1P3,Cedar Falls ward 1 precinct 3
946644,1376,Black Hawk,X201,CF W2 P1,CFW2P1,Cedar Falls ward 2 precinct 1
946645,1371,Black Hawk,X202,CF W2 P2 & CF Twp,CEDARFALLS,Black Hawk County Cedar Falls Township Prec
946645,1666,Black Hawk,X202,CF W2 P2 & CF Twp,CFW2P2,Cedar Falls ward 2 precinct 2
946646,1693,Black Hawk,X203,CF W2 P3,CFW2P3,Cedar Falls ward 2 precinct 3
946647,1377,Black Hawk,X301,CF W3 P1,CFW3P1,Cedar Falls ward 3 precinct 1
946648,1378,Black Hawk,X302,CF W3 P2,CFW3P2,Cedar Falls ward 3 precinct 2
946649,1379,Black Hawk,X303,CF W3 P3,CFW3P3,Cedar Falls ward 3 precinct 3
946650,1380,Black Hawk,X401,CF W4 P1,CFW4P1,Cedar Falls ward 4 precinct 1
946651,1381,Black Hawk,X402,CF W4 P2,CFW4P2,Cedar Falls ward 4 precinct 2
946652,1382,Black Hawk,X403,CF W4 P3,CFW4P3,Cedar Falls ward 4 precinct 3
946653,1383,Black Hawk,X501,CF W5 P1,CFW5P1,Cedar Falls ward 5 precinct 1
946654,1384,Black Hawk,X502,CF W5 P2,CFW5P2,Cedar Falls ward 5 precinct 2
946655,1667,Black Hawk,X503,CF W5 P3,CFW5P3,Cedar Falls ward 5 precinct 3
946656,119,Boone,Bn1,Boone 1st Ward,BOONE1,Boone 1
946657,120,Boone,Bn2,Boone 2nd Ward,BOONE2,Boone 2
946658,121,Boone,Bn3,Boone 3rd Ward,BOONE3,Boone 3
946659,117,Boone,Bn4,Boone 4th Ward,BOONE4,Boone-Rural and Boone City 4l
946660,122,Boone,Bn5,Boone 5th Ward,BOONE5,Boone 5
946661,140,Boone,Md1,Madrid 1st Ward,MADRID1,Madrid 1
946662,141,Boone,Md2,Madrid 2nd Ward,MADRID2,Madrid 2
946663,142,Boone,Md3,Madrid 3rd Ward,MADRID3,Madrid 3
946664,118,Boone,Og,Ogden,OGDEN,Boone-City of Ogden
946665,138,Boone,Rp1,Rural Precinct 1,RURAL1,Boone-Rural Precinct 1
946666,113,Boone,Rp2,Rural Precinct 2,RURAL2,Boone-Rural Precinct 2
946667,114,Boone,Rp3,Rural Precinct 3,RURAL3,Boone-Rural Precinct 3
946668,115,Boone,Rp4,Rural Precinct 4,RURAL4,Boone-Rural Precinct 4
946669,116,Boone,Rp5,Rural Precinct 5,RURAL5,Boone-Rural Precinct 5
946670,139,Boone,Rp6,Rural Precinct 6,RURAL6,Boone-Rural Precinct 6
946673,1403,Bremer,Dv,CITY OF DENVER/JEFFERSON TWP,DENVER,Bremer County Denver Precinct
946675,1398,Bremer,Fd,CITY OF FREDERIKA- FREDERIKA & LEROY TWP,FREDERIKA,Bremer County Frederika Precinct
946679,1404,Bremer,Jv,CITY OF JANESVILLE/JACKSON TWP,JANESVILLE,Bremer County Janesville Precinct
946680,1401,Bremer,La,LAFAYETTE TWP/WARREN TWPS,LAFAYETTE,Bremer County Lafayette/ Warren Precinct
946681,1399,Bremer,Su,CITY OF SUMNER/SUMNER TWP/DAYTON TWP,SUMNER,Bremer County Sumner Precinct
946682,1405,Bremer,Wl1,WAVERLY WARD I/E WASHINGTON TWP,WAVERLYWARD1,Bremer County Waverly Ward 1
946683,1406,Bremer,Wl2,WAVERLY WARD II/NE 1/4 SEC 36 WASHINGTON TWP,WAVERLYWARD2,Bremer County Waverly Ward 2 Precinct
946684,1407,Bremer,Wl3,WAVERLY WARD III,WAVERLYWARD3,Bremer County Waverly Ward 3 Precinct
946685,1408,Bremer,Wl4,WAVERLY WARD IV,WAVERLYWARD4,Bremer County Waverly Ward 4 Precinct
946686,1409,Bremer,Wl5,WAVERLY WARD V/W WASHINGTON TWP,WAVERLYWARD5,Bremer County Waverly Ward 5 Precinct
946688,1416,Buchanan,Ar,Aurora,AURORA,Aurora
946689,1417,Buchanan,Bd,Brandon,BRANDON,Brandon
946690,1418,Buchanan,Fb,Fairbank,FAIRBANK,Fairbank
946691,1419,Buchanan,Ht,Hazleton,HAZLETON,Hazleton
946692,1427,Buchanan,I1,Independence 1st Ward,IND1,Independence 1
946693,1424,Buchanan,I2,Independence 2nd Ward,IND2,Independence 2
946694,1428,Buchanan,I3,Independence 3rd Ward,IND3,Independence 3
946695,1425,Buchanan,I4,Independence 4th Ward,IND4,Independence 4
946696,1426,Buchanan,I5,Independence 5th Ward,IND5,Independence 5
946697,1420,Buchanan,Js,Jesup,JESUP,Jesup
946699,1421,Buchanan,Pw,Perry-Westburg,PERRY,Perry/Westburg
946700,1422,Buchanan,Qt,Quasqueton,QUASQUETON,Quasqueton
946701,1576,Buchanan,Rw,Rowley,ROWLEY,Rowley
946702,1423,Buchanan,Wn,Winthrop,WINTHROP,Winthrop
946703,387,Buena Vista,1,SL01,SL01,Storm Lake 1
946704,386,Buena Vista,2,SL02,SL02,Storm Lake 2
946705,397,Buena Vista,3,SL03,SL03,Storm Lake 3
946706,385,Buena Vista,4,SL04,SL04,Storm Lake 4
946719,402,Carroll,1,Carroll Ward One,CARP1,Carroll Precinct 1
946720,403,Carroll,2,Carroll Ward Two &amp; N1/2 Maple River Twp,CARP2,Carroll Precinct 2
946721,404,Carroll,3,Carroll Ward Three &amp; S1/2 Maple River Twp,CARP3,Carroll Precinct 3
946722,405,Carroll,4,Carroll Ward Four,CARP4,Carroll Precinct 4
946723,406,Carroll,5,Wheatland-Kniest,CARP5,Carroll Precinct 5
946724,407,Carroll,6,Sheridan-Grant-Jasper,CARP6,Carroll Precinct 6
946725,408,Carroll,7,Arcadia,CARP7,Carroll Precinct 7
946726,409,Carroll,8,Glidden-Richland,CARP8,Carroll Precinct 8
946727,410,Carroll,9,Washington-Roselle,CARP9,Carroll Precinct 9
946728,411,Carroll,10,Pleasant Valley-Newton,CARP10,Carroll Precinct 10
946729,412,Carroll,11,Ewoldt,CARP11,Carroll Precinct 11
946730,413,Carroll,12,Eden,CARP12,Carroll Precinct 12
946731,414,Carroll,13,Union,CARP13,Carroll Precinct 13
946732,538,Cass,At1,Atlantic 1,CASS1,Cass 1/Atlantic 1
946733,539,Cass,At2,Atlantic 2,CASS2,Cass 2/Atlantic 2
946734,540,Cass,At3,Atlantic 3,CASS3,Cass 3/Atlantic 3
946735,541,Cass,At4,Atlantic 4,CASS4,Cass 4/Atlantic 4
946736,542,Cass,At5,Atlantic 5,CASS5,Cass 5/Atlantic 5
946737,513,Cass,Bn,Benton- Franklin Twp/Wiota,CASS7,Cass 7 - Benton and Franklin/Wiota
946738,543,Cass,Lw,Bear Grove- Cass Twp/Lewis,CASS6,Cass 6 - Bear Grove and Cass/Lewis
946739,514,Cass,An,Grant- Lincoln Twp/Anita,CASS10,Cass 10
946740,544,Cass,Mr,Brighton- Grove- Pymosa- Washington Twp/Marne,CASS8,Cass 8
946741,547,Cass,Ms,Massena Twp/Massena City,CASS12,Cass 12
946742,546,Cass,Gs,Noble- Pleasant Twp/Griswold,CASS11,Cass 11
946743,548,Cass,Cu,Union Twp/Cumberland,CASS13,Cass 13
946744,545,Cass,VI,Enda- Victoria Twp,CASS9,CASS 9
946745,806,Cedar,Cn,CASS/CENTER/IOWA/ROCHESTER,CASS,Cass/Center/Iowa/Rochester
946746,807,Cedar,Da,DAYTON/FAIRFIELD,DAYTON,Dayton/Fairfield
946747,808,Cedar,Fm,FARMINGTON/SUGAR CREEK,FARMINGTON,Farmington/Sugar Creek
946748,810,Cedar,Fr,FREMONT/RED OAK,FREMONT,Fremont/Red Oak
946749,809,Cedar,Gw,GOWER/SPRINGDALE,GOWER,Gower/Springdale
946750,811,Cedar,In,INLAND,INLAND,Inland
946751,812,Cedar,Ln,LINN/PIONEER,LINN,Linn/Pioneer
946752,813,Cedar,Ma,MASSILLON/SPRINGFIELD,MASSILLON,Massillon/Springfield
946753,816,Cedar,Tt1,TIPTON 1,TIPTON1,Tipton 1
946754,815,Cedar,Tt2,TIPTON 2,TIPTON2,Tipton 2
946755,814,Cedar,Tt3,TIPTON 3,TIPTON3,Tipton 3
946756,221,Cerro Gordo,Cl,Clear Lake - Grant - Union,CLEARLAKE,Clear Lake/Grant/Union
946757,226,Cerro Gordo,Cl1,Clear Lake - Ward 1,CLEARLAKE1,Clear Lake 1
946758,227,Cerro Gordo,Cl2,Clear Lake - Ward 2,CLEARLAKE2,Clear Lake 2
946759,228,Cerro Gordo,Cl3,Clear Lake - Ward 3,CLEARLAKE3,Clear Lake 3
946761,187,Cerro Gordo,Fln,Falls - Plymouth Pct,FALLS-PLY,Falls/Plymouth
946762,188,Cerro Gordo,Fls,Falls - Rock Falls Pct,FALLS-ROCK,Falls-Rock Falls
946763,223,Cerro Gordo,Gme,Grimes - Thornton Pct,GRIMES-THOR,Grimes-Thornton
946764,222,Cerro Gordo,Gmw,Grimes - Meservey Pct,GRIMES-MES,Grimes-Meservey
946765,213,Cerro Gordo,Gn,Geneseo Twp Pct,GENESEO,Geneseo
946766,224,Cerro Gordo,Lk,Lake / Lincoln Twps Pct,LAKE-LINCOLN,Lake/Lincoln
946767,216,Cerro Gordo,Mc W1p1,Mason City W-1 P-1,MCW1P1,Mason City ward 1 precinct 1
946768,202,Cerro Gordo,Mc W1p2,Mason City W-1 P-2,MCW1P2,Mason City ward 1 precinct 2
946769,203,Cerro Gordo,Mc W1p3,Mason City W-1 P-3,MCW1P3,Mason City ward 1 precinct 3
946770,204,Cerro Gordo,Mc W2p1,Mason City W-2 P-1,MCW2P1,Mason City ward 2 precinct 1
946771,205,Cerro Gordo,Mc W2p2,Mason City W-2 P-2,MCW2P2,Mason City ward 2 precinct 2
946772,206,Cerro Gordo,Mc W2p3,Mason City W-2 P-3,MCW2P3,Mason City ward 2 precinct 3
946773,207,Cerro Gordo,Mc W3p1,Mason City W-3 P-1,MCW3P1,Mason City ward 3 precinct 1
946774,208,Cerro Gordo,Mc W3p2,Mason City W-3 P-2,MCW3P2,Mason City ward 3 precinct 2
946775,209,Cerro Gordo,Mc W3p3,Mason City W-3 P-3,MCW3P3,Mason City ward 3 precinct 3
946776,210,Cerro Gordo,Mc W4p1,Mason City W-4 P-1,MCW4P1,Mason City ward 4 precinct 1
946777,211,Cerro Gordo,Mc W4p2,Mason City W-4 P-2,MCW4P2,Mason City ward 4 precinct 2
946778,212,Cerro Gordo,Mc W4p3,Mason City W-4 P-3,MCW4P3,Mason City ward 4 precinct 3
946780,225,Cerro Gordo,Mv,Mt Vernon - Pl Valley Twps,MOUNTVERNON,Mount Vernon/Pleasant Valley
946782,54,Cherokee,5 Ch W1,#5 Cherokee Ward 1,CHERCITY1,Cherokee city 1
946783,56,Cherokee,6 Ch W2,#6 Cherokee Ward 2,CHERCITY2,Cherokee city 2
946784,55,Cherokee,7 Ch W3,#7 Cherokee Ward 3,CHERCITY3,Cherokee city 3
946785,190,Chickasaw,Bd,Bradford,BRADFORD,Bradford
946786,191,Chickasaw,Ch,Chickasaw,CHICKASAW,Chickasaw
946787,192,Chickasaw,Da-Rd,Dayton-Richland,DAY-RICH,Dayton-Richland
946788,193,Chickasaw,Df-W2,Deerfield-Washington 2,DEER-WASH,Deerfield-Washington
946789,194,Chickasaw,Ds-Fb,Dresden-Fredericksburg,DRES-FRED,Dresden-Fredericksburg
946790,1619,Chickasaw,Ja-Ut,Jacksonville-Utica,JACK-UTICA,Jasonville-Utica
946791,200,Chickasaw,Nh1,City of New Hampton Ward One,NH1,New Hampton 1
946792,199,Chickasaw,Nh2,City of New Hampton Ward Two,NH2,New Hampton 2
946793,201,Chickasaw,Nh3,City of New Hampton Ward Three,NH3,New Hampton 3
946794,198,Chickasaw,Nh4,City of New Hampton Ward Four,NH4,New Hampton 4
946795,195,Chickasaw,Nhr,New Hampton Rural,NEWHAMP,New Hampton
946796,196,Chickasaw,St,Stapleton,STAPLETON,Stapleton
946797,197,Chickasaw,Wa1,Washington 1 Township,WASHINGTON,Washington
946798,1119,Clarke,My,Murray Precinct,MURRAY,Murray
946800,1121,Clarke,Oc1,Osceola 1st Ward Precinct,OSCEOLA1,Osceola 1
946801,1122,Clarke,Oc2,Osceola 2nd Ward Precinct,OSCEOLA2,Osceola 2
946802,1123,Clarke,Oc3,Osceola 3rd Ward Precinct,OSCEOLA3,Osceola 3
946804,1124,Clarke,Wb,Woodburn Precinct,WOODBURN,Woodburn
946805,10,Clay,Dgpe,Douglas-Peterson,DGPE,Douglas/Peterson
946806,11,Clay,Gfhd,Garfield-Herdland,GFHD,Garfield/Herland
946807,5,Clay,Lafr,Lake-Freeman,LAFR,Lake/Freeman
946808,8,Clay,Lggg,Logan-Gillett Grove,LGGG,Logan/Gillett Grove
946809,9,Clay,Lncl,Lincoln-Clay,LNCL,Lincoln/Clay
946812,12,Clay,Sp1,Spencer Ward 1,SPENCER1,Spencer 1
946813,13,Clay,Sp2,Spencer Ward 2,SPENCER2,Spencer 2
946814,16,Clay,Sp3,Spencer Ward 3,SPENCER3,Spencer 3
946815,15,Clay,Sp4,Spencer Ward 4,SPENCER4,Spencer 4
946816,14,Clay,Sp5,Spencer Ward 5,SPENCER5,Spencer 5
946817,7,Clay,Wflt,Waterford-Lone Tree,WFLT,Waterford/Lone Tree
946818,1305,Clayton,Bv,BUENA VISTA,BUENAVISTA,Buena Vista
946819,1301,Clayton,Cs,CASS,CASS,Cass
946820,1298,Clayton,Gm,GRAND MEADOW,GRANDMEADOW,Grand Meadow
946821,1302,Clayton,Lm,LODOMILLO,LODOMILLO,Lodomillo
946822,1332,Clayton,Mr,MARION,MARION,Marion
946823,1299,Clayton,Rd,READ,READ,Read
946826,1256,Clinton,Cam1,CAMANCHE 1,CAMANCHE1,Camanche 1
946827,1257,Clinton,Cam2,CAMANCHE 2,CAMANCHE2,Camanche 2
946829,1234,Clinton,Cent,CENTER TWP,CLINT2,Clinton-Center
946830,1240,Clinton,Cl11,CLINTON 1-1,W1P1,Clionton ward 1 precinct 1
946831,1239,Clinton,Cl12,CLINTON 1-2,CLINTONW1P2,Clintonw1p2
946832,1241,Clinton,Cl21,CLINTON 2-1,W2P1,Clinton ward 2 precinct 1
946833,1242,Clinton,Cl22,CLINTON 2-2,W2P2,Clinton ward 2 precinct 2
946834,1243,Clinton,Cl31,CLINTON 3-1,W3P1,Clinton ward 3 precinct 1
946835,1244,Clinton,Cl32,CLINTON 3-2,W3P2,Clinton ward 3 precinct 2
946836,1245,Clinton,Cl41,CLINTON 4-1,W4P1,Clinton ward 4 precinct 1
946837,1246,Clinton,Cl42,CLINTON 4-2,W4P2,Clintono ward 4 precinct 2
946839,1258,Clinton,Dew1,DEWITT 1,DEWITT1,DeWitt 1
946840,1259,Clinton,Dew2,DEWITT 2,DEWITT2,DeWitt 2
946841,1249,Clinton,Dewt,DEWITT TWP,CLINT5,Clinton-Dewitt
946857,449,Crawford,Co,Charter Oak,CHARTEROAK,Charter Oak
946858,452,Crawford,D1,Denison Ward 1,DENISON1,Denison 1
946859,454,Crawford,D2-Dt,Denison Ward 2-Denison Twp,DENISON2,Denison 2
946878,491,Dallas,Do,DESOTO,DESOTO,Dallas County De Soto Precinct
946883,517,Dallas,Py1,PERRY 1,PERRY1,Dallas County Perry 1 Precinct
946884,518,Dallas,Py2,PERRY 2,PERRY2,Dallas County Perry 2 Precinct
946885,519,Dallas,Py3,PERRY 3,PERRY3,Dallas County Perry 3 Precinct
946889,494,Dallas,Vm,VAN METER,VANMETER,Dallas County Van Meter Precinct
946892,1097,Dallas,Wk1,WAUKEE 1,WAUKEE1,Dallas County Waukee Precinct 1
946893,1100,Dallas,Wk2,WAUKEE 2,WAUKEE2,Dallas County Waukee Precinct 2
946894,1098,Dallas,Wk3,WAUKEE 3,WAUKEE3,Dallas County Waukee Precinct 3
946895,1099,Dallas,Wk4,WAUKEE 4,WAUKEE4,Dallas County Waukee Precinct 4
946897,920,Davis,Bf1,Bloomfield Ward 1,BLOOMFIELD1,Bloomfield 1
946898,921,Davis,Bf2,Bloomfield Ward 2,BLOOMFIELD2,Bloomfield 2
946899,914,Davis,Bf3,Bloomfield Ward 3,BLOOMFIELD3,Bloomfield 3
946900,918,Davis,Cn,Central,CENTRAL,Central
946901,916,Davis,Ne,Northeast,NORTHEAST,Northeast
946902,915,Davis,Nw,Northwest,NORTHWEST,Northwest
946903,917,Davis,Se,Southeast,SOUTHEAST,Southeast
946904,919,Davis,Sw,Southwest,SOUTHWEST,Southwest
946905,1126,Decatur,Bu,BU/HA/MO/NB/Davis City/Pleasanton,DECATUR2,Decatur County Precinct 2
946907,1128,Decatur,De,DE/Decatur City,DECATUR4,Decatur County Precinct 4
946909,1129,Decatur,Gg,GG/HP/WE/Garden Grove/LeRoy,DECATUR5,Decatur County Precinct 5
946910,1130,Decatur,Gr,GR/RL/Grand River,DECATUR6,Decatur County Precinct 6
946915,1131,Decatur,Lc,FR/LC/Van Wert/Weldon,DECATUR7,Decatur County Precinct 7
946916,1127,Decatur,Le,CE/ED/Leon,DECATUR3,Decatur County Precinct 3
946919,1566,Delaware,Cl,Colony,DELAWARE2,Delaware County Precinct 2
946920,1568,Delaware,Dh,Delhi/Delaware Corp,DELAWARE4,Delaware County Precinct 4
946923,1685,Delaware,Mc1,Manchester Ward 1,DELAWARE6,Delaware County Precinct 6
946924,1687,Delaware,Mc2,Manchester Ward 2,DELAWARE7,Delaware County Precinct 7
946925,1686,Delaware,Mc3,Manchester Ward 3,DELAWARE8,Delaware County Precinct 8
946943,1163,Des Moines,Dm,PCT DM,DM,DesMoines10-Danville twnshp and city
946944,1164,Des Moines,Fm,PCT FM,FM,DesMoines11-Flint Rvr/Middltwn/Beavrdale
946945,1160,Des Moines,Hj,PCT HJ,HJ,DesMoines12-Huron/Jackson/Benton
946946,1161,Des Moines,My,PCT MY,MY,DesMoines-YellowSpring/Franklin/Mediapolis
946947,1162,Des Moines,Pw,PCT PW,PW,DesMoines14-Pleasant Grove/Washington
946949,1172,Des Moines,Wb,PCT WB,WB,Des Moines 16-West Burlington
946950,1602,Dubuque,1,Dubuque_01,DUB1,Dubuque 1
946951,1603,Dubuque,2,Dubuque_02,DUB2,Dubuque 2
946952,1600,Dubuque,3,Dubuque_03,DUB3,Dubuque 3
946953,1604,Dubuque,4,Dubuque_04,DUB4,Dubuque 4
946954,1599,Dubuque,5,Dubuque_05,DUB5,Dubuque 5
946955,1610,Dubuque,6,Dubuque_06,DUB6,Dubuque 6
946956,1598,Dubuque,7,Dubuque_07,DUB7,Dubuque 7
946957,1614,Dubuque,8,Dubuque_08,DUB8,Dubuque 8
946959,1597,Dubuque,10,Dubuque_10,DUB10,Dubuque 10
946960,1611,Dubuque,11,Dubuque_11,DUB11,Dubuque 11
946961,1606,Dubuque,12,Dubuque_12,DUB12,Dubuque 12
946962,1607,Dubuque,13,Dubuque_13,DUB13,Dubuque 13
946963,1609,Dubuque,14,Dubuque_14,DUB14,Dubuque 14
946964,1608,Dubuque,15,Dubuque_15,DUB15,Dubuque 15
946965,1615,Dubuque,16,Dubuque_16,DUB16,Dubuque 16
946966,1612,Dubuque,17,Dubuque_17,DUB17,Dubuque 17
946967,1595,Dubuque,18,Dubuque_18,DUB18,Dubuque 18
946968,1596,Dubuque,19,Dubuque_19,DUB19,Dubuque 19
946969,1601,Dubuque,20,Dubuque_20,DUB20,Dubuque 20
946971,1369,Dubuque,31,Dubuque_31,ASBURYEAST,Asbury East - Dubuque precinct 31
946972,1358,Dubuque,32,Dubuque_32,ASBURYWEST,Asbury west/Center north - precinct 32
946973,1334,Dubuque,33,Dubuque_33,CASCADE,Cascade/White Water - Dubuque 33
946974,1359,Dubuque,34,Dubuque_34,CENTERSOUTH,Center South/Vernon - Dubuque 34
946975,1360,Dubuque,35,Dubuque_35,CONCORD,Concorn/Liberty/New Wine - Dubuque 35
946976,1605,Dubuque,36,Dubuque_36,DUBUQUENORTH,Dubuque North - precinct 36
946977,1367,Dubuque,37,Dubuque_37,DYERSVILLE2,Dyersville 2 - Dubuque precinct 37
946978,1368,Dubuque,38,Dubuque_38,DYERSVILLE3,Dyersville 3 - Dubuque 38
946979,1361,Dubuque,39,Dubuque_39,DYERS-DODGE,Dyersville/Dodge - Dubuque precinct 39
946980,1362,Dubuque,40,Dubuque_40,FARLEY,Farley - Dubuque 40
946981,1363,Dubuque,41,Dubuque_41,IOWA-TAYLOR,Iowa/Taylor - Dubuque precinct 41
946982,1364,Dubuque,42,Dubuque_42,JEFF-PERU,Jefferson/Peru - Dubuque 42
946983,1622,Dubuque,43,Dubuque_43,MOSALEM,Mosalem/Table Mound E/Washington - Dubuque
946984,1365,Dubuque,44,Dubuque_44,PRAIRIECREEK,Prairie Creek - Dubuque precinct 44
946985,1366,Dubuque,45,Dubuque_45,TABLEMOUNDW,Table Mound West - Dubuque precinct 45
946989,299,Emmet,1,AG-IL-Armstrong,EMMET1,Emmet County Precinct 1
946990,318,Emmet,10,Estherville Ward 5,EST5,Estherville Precinct/ Ward 5
946991,304,Emmet,11,HL-TM-Wallingford,EMMET11,Emmet County Precinct 11
