name,district,members,population,house_dist,senate_district,congressional_district,area,geojson
Des Moines Precinct 72,DSM72,1,123.00000000000,30.00000000000,15,3,3.58975400000,"{""type"":""Polygon"",""coordinates"":[[[-93.5441390004144,41.511717999786],[-93.5440740001148,41.5258060001469],[-93.5388660000657,41.5256619998016],[-93.5388629999273,41.5275460003478],[-93.5440810004376,41.5277639996091],[-93.5442500001373,41.5361929998073],[-93.5440829996306,41.5400040001846],[-93.5456930001317,41.5399969998618],[-93.5457839998316,41.5447630002125],[-93.5416990003085,41.5447549998435],[-93.5417580003313,41.5471840003415],[-93.5369220003499,41.5471850003876],[-93.5323170002292,41.5433849996182],[-93.5298119998238,41.5432949999644],[-93.5296139996862,41.5538890001774],[-93.5281610001299,41.5519849996082],[-93.5248969997966,41.551747000324],[-93.5219260003844,41.5519669996775],[-93.5167279998971,41.5532120004336],[-93.5146739996052,41.5544570002905],[-93.5136259998399,41.5561819997996],[-93.5131890003719,41.5583229996069],[-93.5131890003719,41.560114000361],[-93.5134509998636,41.5625599998443],[-93.5132769999335,41.5631720001878],[-93.5116369998475,41.5640490001614],[-93.5113140002408,41.5640809998384],[-93.5101719997378,41.5588739998354],[-93.5100870003147,41.5573479996107],[-93.5102679996683,41.5553770004484],[-93.5111329999878,41.5525179999059],[-93.5138920004154,41.5462820001144],[-93.5142319999067,41.5462959998607],[-93.5178539996622,41.5381079999844],[-93.5186529996361,41.5357599996245],[-93.5191249998188,41.5329589999581],[-93.5196240003472,41.524966000081],[-93.519299999795,41.5249419998735],[-93.5193070001178,41.5248310001507],[-93.5196309997707,41.5248550003582],[-93.5201589998378,41.5168419995588],[-93.5208209997892,41.5150620002113],[-93.5222750002909,41.5134030001485],[-93.5234709996867,41.512598999944],[-93.5245970003512,41.5120790002458],[-93.5242240002373,41.5119369999927],[-93.5267400002506,41.5112630003873],[-93.5284499999674,41.5111559999496],[-93.5441390004144,41.511717999786]]]}"
Altoona Precinct 3,ALT3,1,3378.00000000000,30.00000000000,15,3,4.03911000000,"{""type"":""Polygon"",""coordinates"":[[[-93.503082000134,41.6697100002165],[-93.503072999719,41.6660620001613],[-93.5004560004439,41.6660620001613],[-93.5004560004439,41.6649500001425],[-93.4986010003357,41.6649500001425],[-93.4986010003357,41.666504999906],[-93.492011999554,41.666596999652],[-93.4886540002817,41.6692650003797],[-93.4886229997515,41.6729070001581],[-93.4844760000672,41.6728749995817],[-93.4846570003202,41.6692159999186],[-93.4789010001809,41.6692200001031],[-93.4787110004122,41.662423999668],[-93.4645650000746,41.6668169999048],[-93.4645569997056,41.658563999729],[-93.483593999863,41.6585089998906],[-93.4837289997934,41.6426139998364],[-93.4863179995759,41.6403960000755],[-93.487938999685,41.6386309996211],[-93.4914699997406,41.6330830000805],[-93.4922620002909,41.632074000315],[-93.4928650002194,41.6304079999294],[-93.4930050003803,41.6295449997021],[-93.5002170002143,41.6295649997251],[-93.5031990001336,41.6335500000326],[-93.5048420003579,41.6362529996763],[-93.5047600001737,41.6368429999047],[-93.5044419998982,41.6368409998125],[-93.5046670003816,41.6377729996244],[-93.5031810002029,41.6377710004315],[-93.5031729998339,41.6388099997818],[-93.5045280002669,41.6393209999644],[-93.50461299969,41.6402879995917],[-93.507265999726,41.6403469996145],[-93.5089259998349,41.6440680003381],[-93.5115769997786,41.6484890000675],[-93.5140949998842,41.6515639997789],[-93.5157220002699,41.65418700023],[-93.5182659997759,41.6585999995905],[-93.5192369995877,41.6609599996045],[-93.5172339998491,41.6611989998341],[-93.5171539997571,41.6665290001134],[-93.5126600002587,41.6665290001134],[-93.5126600002587,41.6697100002165],[-93.503082000134,41.6697100002165]]]}"
Polk County Allen 1,ALLEN1,1,442.00000000000,30.00000000000,15,3,9.00055400000,"{""type"":""Polygon"",""coordinates"":[[[-93.5003900000983,41.5526440003205],[-93.4989930004265,41.5522950004141],[-93.4971799995572,41.5524909995601],[-93.4945590000976,41.5524260001599],[-93.4923089997604,41.5527970001816],[-93.4893390003944,41.5539549996237],[-93.4883780001445,41.5538890001774],[-93.4879629998924,41.55356100034],[-93.4875909998246,41.5528629996279],[-93.4869800004265,41.5503729999142],[-93.4867450003813,41.5499920003307],[-93.4866620001511,41.5482700000606],[-93.4874309996408,41.5466160002284],[-93.4886510001434,41.5446080002592],[-93.4889769998885,41.5432099996419],[-93.4887809998431,41.5419160002234],[-93.4869489998963,41.5395269997714],[-93.4841060000917,41.5385210001442],[-93.482499999775,41.5385129997753],[-93.4803800000368,41.5389300001196],[-93.4781970000913,41.5397759995629],[-93.4771620000261,41.5414819999945],[-93.4771320004413,41.5431579999419],[-93.4762530003755,41.5442910000298],[-93.4753619997563,41.5446019999825],[-93.4737829997854,41.5444799997524],[-93.4707110002124,41.5433410002871],[-93.4671060003415,41.5390920003957],[-93.4656909998396,41.5382100001915],[-93.4638599999389,41.5374310002406],[-93.4594129999099,41.5324849996832],[-93.459232999703,41.5297490003163],[-93.4604490000212,41.5275810001632],[-93.4603309999755,41.5267689995898],[-93.4600149997922,41.5261370001226],[-93.4554519998098,41.5220230001615],[-93.4545460002975,41.5213669995875],[-93.4520019998922,41.520326000145],[-93.4471259998649,41.5188810000583],[-93.4458739996852,41.5180779999],[-93.4454970002862,41.517583999602],[-93.4454049996409,41.5169489999965],[-93.4456670000319,41.5155189997022],[-93.4453449995719,41.5138890000775],[-93.4444830002901,41.5124589997832],[-93.441676000347,41.5113800003869],[-93.4395989998938,41.5116749996017],[-93.4363850000676,41.512598999944],[-93.434059999869,41.5124880002212],[-93.4320820003838,41.5114910001097],[-93.4309450001115,41.5103820002293],[-93.4309450001115,41.5089040004195],[-93.4326759998973,41.5076849999629],[-93.436236000391,41.5077589997782],[-93.4412860003485,41.5075890000325],[-93.4621870001298,41.5080749999614],[-93.4718260003694,41.5085799998673],[-93.5008119997738,41.5094349997256],[-93.5472819996644,41.5112739999953],[-93.5441390004144,41.511717999786],[-93.5284499999674,41.5111559999496],[-93.5267400002506,41.5112630003873],[-93.5242240002373,41.5119369999927],[-93.5245970003512,41.5120790002458],[-93.5225630000822,41.5131799997574],[-93.5209999999499,41.5147809998434],[-93.5204050003903,41.5159210002541],[-93.5201159996535,41.5171650000649],[-93.5196309997707,41.5248550003582],[-93.5193070001178,41.5248310001507],[-93.519299999795,41.5249419998735],[-93.5196240003472,41.524966000081],[-93.5191249998188,41.5329589999581],[-93.5186529996361,41.5357599996245],[-93.5178539996622,41.5381079999844],[-93.5142319999067,41.5462959998607],[-93.5138920004154,41.5462820001144],[-93.5111329999878,41.5525179999059],[-93.5103669997371,41.5548729996893],[-93.5101020001071,41.5568540002121],[-93.5101719997378,41.5588739998354],[-93.5113140002408,41.5640809998384],[-93.5077179998856,41.5635840003015],[-93.50642599966,41.5629699998657],[-93.5060209998691,41.562324999799],[-93.5057809995933,41.5595410000173],[-93.504581000013,41.5565010001212],[-93.5036850000625,41.5550770001037],[-93.5025309999056,41.5538449999469],[-93.5003900000983,41.5526440003205]]]}"
Polk County Elkhart 1,ELKHART1,1,1525.00000000000,30.00000000000,15,3,35.97703200000,"{""type"":""Polygon"",""coordinates"":[[[-93.5229590003574,41.8632090003952],[-93.5070400000958,41.8629819998196],[-93.4981850000376,41.8631620000264],[-93.4634370002173,41.8632129996803],[-93.463739999801,41.8330760002574],[-93.4637749996164,41.8213520000949],[-93.4636120001935,41.8207330003279],[-93.464103000353,41.79166499984],[-93.4640610002148,41.7768059998971],[-93.4785959996055,41.7768229997818],[-93.4788559999043,41.7766990003587],[-93.5219559999693,41.7768989996893],[-93.5810540003417,41.7767999996204],[-93.5808689999043,41.8154030000486],[-93.5808780003193,41.8632179999109],[-93.5229590003574,41.8632090003952]]]}"
Polk County Clay Precinct 1,CLAY1,1,940.00000000000,30.00000000000,15,3,11.49860200000,"{""type"":""Polygon"",""coordinates"":[[[-93.4589690001191,41.6296279999324],[-93.4589769995887,41.6368690002043],[-93.4516479997552,41.6366839997669],[-93.4451889995725,41.6367360003663],[-93.4451680004028,41.6333950000794],[-93.4356989999088,41.6333950000794],[-93.4356910004392,41.6426590001129],[-93.4369259998349,41.6426590001129],[-93.4369259998349,41.6442780001298],[-93.4452359999413,41.6442960000605],[-93.4452359999413,41.6441529997613],[-93.4501370002222,41.6441349998306],[-93.4497650001545,41.6473699997259],[-93.4497310003852,41.6514000003099],[-93.4548449996968,41.6513940000332],[-93.4547699998355,41.6555639998788],[-93.449202000272,41.6586259998901],[-93.4485689998593,41.6586330002129],[-93.4451420001031,41.6607420003432],[-93.44507000038,41.6693950000794],[-93.4451880004257,41.6714519996103],[-93.4573579995719,41.6693160000335],[-93.4587790003504,41.6681979997381],[-93.4598850000925,41.6667329996284],[-93.4607030000433,41.6660569999308],[-93.4617709998316,41.6657560004392],[-93.4645720003974,41.6656429997248],[-93.4645650000746,41.6668169999048],[-93.4787110004122,41.662423999668],[-93.4787820000891,41.6631190002418],[-93.4717240001623,41.6653660004407],[-93.4712530000258,41.6659339996545],[-93.4696040004241,41.6671790004107],[-93.4682659998758,41.6684899997139],[-93.4677840001314,41.668833000243],[-93.4663810001829,41.6693519998951],[-93.4645710003512,41.6693620003562],[-93.4645650000746,41.6678620004311],[-93.4550920002955,41.6706120004436],[-93.4550560004339,41.6769959998657],[-93.4451139997112,41.6770319997271],[-93.4451139997112,41.6846809999284],[-93.4499709997617,41.6847430000896],[-93.4499699997156,41.6884280000523],[-93.4257699997855,41.6883960003753],[-93.4258039995548,41.6188769996739],[-93.4254769997636,41.6005370001826],[-93.4283170003292,41.6006609996056],[-93.4575789998708,41.6006540001821],[-93.4620690000841,41.6004459995834],[-93.4694780000095,41.6006079998594],[-93.4867640003582,41.6006279998825],[-93.486762000266,41.6012230003413],[-93.4883669996372,41.6012780001797],[-93.4884239995678,41.6046279999824],[-93.4917089999702,41.6046059998671],[-93.4918320002465,41.6099819995698],[-93.4969359999963,41.6098980001927],[-93.497582000109,41.608654000382],[-93.498603000428,41.6079310003156],[-93.5032580001564,41.6057250002087],[-93.5032479996953,41.6209790003807],[-93.5018000003696,41.6192210002491],[-93.4954610003248,41.6184780001598],[-93.4930810002878,41.6185239995831],[-93.4928810000579,41.620141000407],[-93.4931649996648,41.6217550001933],[-93.4941120001685,41.6235270000711],[-93.5005310003053,41.6296340002091],[-93.5019090000002,41.6313920003407],[-93.5031990001336,41.6335500000326],[-93.5002170002143,41.6295649997251],[-93.4930050003803,41.6295449997021],[-93.4928650002194,41.6304079999294],[-93.4922620002909,41.632074000315],[-93.4914699997406,41.6330830000805],[-93.487938999685,41.6386309996211],[-93.4863179995759,41.6403960000755],[-93.4837289997934,41.6426139998364],[-93.4837709999316,41.6367560003893],[-93.4741719997378,41.6367160003433],[-93.4740189998768,41.6295689999096],[-93.4740490003609,41.618764999905],[-93.4646539996822,41.618804999951],[-93.4646779998897,41.6141930004068],[-93.4650330000728,41.6132859999491],[-93.4656610002548,41.6126159996289],[-93.4682310000604,41.6113250003486],[-93.4744710000365,41.6113679996336],[-93.4744710000365,41.6075899998788],[-93.4709810000729,41.6075899998788],[-93.4709810000729,41.6085189995524],[-93.469482000194,41.6085180004056],[-93.4694860003785,41.6076200003629],[-93.4550219997653,41.6076200003629],[-93.4550219997653,41.6150850001728],[-93.4591539996572,41.6150510004035],[-93.4591529996111,41.6188179996511],[-93.4582070000529,41.6188239999278],[-93.4582510002833,41.6199119997391],[-93.4550910002493,41.6199119997391],[-93.4550670000419,41.6296419996787],[-93.4589690001191,41.6296279999324]]]}"
Polk County Bondurant Precinct 1,BONDURANT1,1,1813.00000000000,30.00000000000,15,3,2.52436000000,"{""type"":""Polygon"",""coordinates"":[[[-93.4846170002742,41.6699569999158],[-93.4566520002894,41.6922079998994],[-93.459646999909,41.6944479997755],[-93.4606759996975,41.6956989999091],[-93.4606999999049,41.7013660004407],[-93.4619730001537,41.7010599998193],[-93.4619799995772,41.701693000232],[-93.4606989998588,41.702099000069],[-93.460729000343,41.7029539999273],[-93.4440700001302,41.7029499997429],[-93.4433920003404,41.702757999882],[-93.4451050001954,41.7013919998411],[-93.445080999988,41.6884300001445],[-93.4499699997156,41.6884280000523],[-93.4499709997617,41.6847430000896],[-93.4451139997112,41.6846809999284],[-93.4451139997112,41.6770319997271],[-93.4550560004339,41.6769959998657],[-93.4550920002955,41.6706120004436],[-93.4645650000746,41.6678620004311],[-93.4645710003512,41.6693620003562],[-93.4663810001829,41.6693519998951],[-93.4677840001314,41.668833000243],[-93.4682659998758,41.6684899997139],[-93.4696040004241,41.6671790004107],[-93.4712530000258,41.6659339996545],[-93.4717240001623,41.6653660004407],[-93.4787820000891,41.6631190002418],[-93.4789010001809,41.6692200001031],[-93.4846570003202,41.6692159999186],[-93.4846170002742,41.6699569999158]]]}"
Polk County Franklin 1,FRANKLIN1,1,1341.00000000000,30.00000000000,15,3,31.91798000000,"{""type"":""Polygon"",""coordinates"":[[[-93.4640610002148,41.7768059998971],[-93.4306580003663,41.7766249996442],[-93.3481450002914,41.7766360001514],[-93.3483669997371,41.7318309997011],[-93.3482279996223,41.7202889998376],[-93.3485069998979,41.7191030000036],[-93.3485079999441,41.6884059999371],[-93.445080999988,41.6884300001445],[-93.4451050001954,41.7013919998411],[-93.4431609995803,41.7029430003194],[-93.4257610002698,41.7029129998352],[-93.4257669996472,41.7039400004309],[-93.4220089999152,41.7039770003385],[-93.4220000003995,41.7029079996047],[-93.4088090000351,41.7028810001582],[-93.4088310001504,41.7038459996933],[-93.4099670003766,41.7038360001314],[-93.409992999777,41.706384999868],[-93.4115879995863,41.7063609996605],[-93.4116069995632,41.7100869997154],[-93.4086689998743,41.7100869997154],[-93.4086819995745,41.7116600003089],[-93.4034419998483,41.7117049996862],[-93.4034510002633,41.7122919997761],[-93.4023719999677,41.7122810001682],[-93.4023719999677,41.7130349998655],[-93.4015449996019,41.7130359999117],[-93.4015469996941,41.7153719997182],[-93.4087110000125,41.7151910003645],[-93.4087350002199,41.7179239995931],[-93.4184799999519,41.7177489996168],[-93.4184409999521,41.7195580003016],[-93.420972999804,41.7194360000715],[-93.4257879997162,41.7155449996022],[-93.4257980001774,41.7174310002407],[-93.4502589995531,41.7174550004481],[-93.4501889999223,41.7246909995901],[-93.4546820002739,41.7246840001666],[-93.4547560000892,41.7319210002541],[-93.4643540002368,41.731920000208],[-93.4640610002148,41.7768059998971]]]}"
Polk County Mitchellville 1,MITCHELLVIL1,1,3032.00000000000,30.00000000000,15,3,24.12378900000,"{""type"":""Polygon"",""coordinates"":[[[-93.3485079999441,41.6884059999371],[-93.3483499998525,41.6775470000941],[-93.3486809998281,41.6009989999041],[-93.4232590000027,41.6006760002974],[-93.4254769997636,41.6005370001826],[-93.4258039995548,41.6188769996739],[-93.4257699997855,41.6883960003753],[-93.3485079999441,41.6884059999371]]]}"
Polk County Runnells 1,RUNNELLS1,1,2183.00000000000,30.00000000000,15,3,41.69623200000,"{""type"":""Polygon"",""coordinates"":[[[-93.4351800002567,41.6006760002974],[-93.4254769997636,41.6005370001826],[-93.4232590000027,41.6006760002974],[-93.3286810002278,41.6011479995807],[-93.3290090000651,41.5515280001173],[-93.3284070001828,41.4909210003041],[-93.3294210001789,41.4901820003992],[-93.3322219998453,41.4889939995736],[-93.3337160003929,41.4888550003582],[-93.3358160001082,41.4865959996059],[-93.3370549996883,41.4849680000733],[-93.3399170003691,41.4823150000374],[-93.3407870000199,41.481997999808],[-93.3427050003353,41.4817700000856],[-93.3438140002158,41.4818379996241],[-93.3453750002559,41.4821850003377],[-93.3465389999747,41.4826070000132],[-93.3476239996477,41.4836159997787],[-93.3479320003614,41.4842969997069],[-93.3482170000144,41.4866809999284],[-93.3514940000479,41.4927570004354],[-93.3517690001391,41.4936249999939],[-93.351920999954,41.4956059996173],[-93.3525310002053,41.4968890003273],[-93.3541680001529,41.497819000047],[-93.3562419995685,41.4981590004377],[-93.3572520002795,41.498022999562],[-93.3579550003229,41.4976999999552],[-93.3585689998593,41.4971960000955],[-93.3590369998575,41.4964390002598],[-93.3588979997427,41.4952470001491],[-93.358048000115,41.4930230001115],[-93.3583580000216,41.4897599998243],[-93.3587249998587,41.4888550003582],[-93.3592519998797,41.4882769997839],[-93.3612680002179,41.4871689999496],[-93.3637630001622,41.4871679999034],[-93.3713850000176,41.4863459997682],[-93.3717469996242,41.4865039998598],[-93.3720130001997,41.4869909998349],[-93.3722870002447,41.4906939997285],[-93.3726099998515,41.4916729999092],[-93.3731979999876,41.4925649996752],[-93.3774849998327,41.4944799998523],[-93.3820479998152,41.4956600003089],[-93.3859420004229,41.4953650001948],[-93.3887349997203,41.4938030001085],[-93.3901900002681,41.4902360001914],[-93.3967590001276,41.4866399998363],[-93.3986870000049,41.4865510002286],[-93.4050589997728,41.4870529999961],[-93.4058060000467,41.4879960003153],[-93.4052949998642,41.4893220003102],[-93.4039580002614,41.4903239997529],[-93.4010470000189,41.4909139999813],[-93.3984509999136,41.492034000369],[-93.3971130002646,41.493271999903],[-93.3957759997624,41.4963960000755],[-93.3956969997166,41.4982239998379],[-93.396529000313,41.500139000015],[-93.3981139996612,41.5018370000777],[-93.3994799997021,41.5024359998217],[-93.4020870003147,41.5027370002126],[-93.4045960000053,41.5022910003296],[-93.4059890003919,41.5013589996183],[-93.4067989999737,41.5004540001522],[-93.4097809998931,41.49501300015],[-93.4115119996789,41.4935100000866],[-93.4142649998298,41.4923600001141],[-93.417255000118,41.4922129996304],[-93.4206379996438,41.4930969999268],[-93.4218570001003,41.4938929997623],[-93.4220930001916,41.4946889995978],[-93.4219360001462,41.4954850003327],[-93.4207949996893,41.4963689997297],[-93.4167829999353,41.4984329995834],[-93.4149819996194,41.4995750000863],[-93.414095000084,41.5004879999214],[-93.4126010004356,41.5034459996334],[-93.4122599999989,41.5055490003862],[-93.4131780000645,41.5076910002396],[-93.4150920001955,41.5097740000702],[-93.4176880003008,41.5115419997637],[-93.4199169996696,41.5118369998778],[-93.4228540002118,41.5114439997409],[-93.423929000323,41.5105790003208],[-93.4243750002059,41.5096560000246],[-93.4244819997443,41.5080270004459],[-93.426108000084,41.5058370001776],[-93.4276819998243,41.5050509999039],[-93.4307239998126,41.5049630003423],[-93.4319240002922,41.5046989998591],[-93.4360330000228,41.5025580000518],[-93.4373879995564,41.5021199996385],[-93.4390919998957,41.5021979996382],[-93.4401769995687,41.5025250003287],[-93.44099999975,41.5031569997959],[-93.4420610001149,41.5045730003438],[-93.4423170002293,41.5056220001554],[-93.4421139998611,41.5067140001511],[-93.4412860003485,41.5075890000325],[-93.436236000391,41.5077589997782],[-93.4326759998973,41.5076849999629],[-93.4309450001115,41.5089040004195],[-93.4309450001115,41.5103820002293],[-93.4320820003838,41.5114910001097],[-93.434059999869,41.5124880002212],[-93.4363850000676,41.512598999944],[-93.4395989998938,41.5116749996017],[-93.441676000347,41.5113800003869],[-93.4430970002262,41.5118430001545],[-93.4429519998347,41.5245640004284],[-93.4430889998573,41.5371790003108],[-93.4427110004122,41.5377660004008],[-93.4429790001806,41.5379000002849],[-93.4433039998796,41.5509769998888],[-93.4353910000945,41.5509260002349],[-93.4352220003948,41.5667850004276],[-93.4354259999098,41.5799220001004],[-93.4351800002567,41.6006760002974]]]}"
Des Moines Precinct 4,DSM4,1,2778.00000000000,32.00000000000,16,3,1.67114500000,"{""type"":""Polygon"",""coordinates"":[[[-93.5813299995797,41.6368900002735],[-93.5758460002925,41.6369749996966],[-93.575153999857,41.6296500000476],[-93.5751850003873,41.6285479995907],[-93.5761639996687,41.6222840003065],[-93.5888239998276,41.6222830002604],[-93.5888379995739,41.6150490003113],[-93.6005579995519,41.6149850000579],[-93.6004910000594,41.636794000343],[-93.5946450002664,41.6368199997434],[-93.5949299999194,41.6386050002208],[-93.5917869997701,41.638659000013],[-93.5917699998855,41.639661000355],[-93.5909150000271,41.6400219999155],[-93.5866910003892,41.6386519996902],[-93.5863710000215,41.638030999831],[-93.5863190003215,41.6368490001814],[-93.5813299995797,41.6368900002735]]]}"
Polk County Washington,WASHINGTON,1,420.00000000000,30.00000000000,15,3,35.60693000000,"{""type"":""Polygon"",""coordinates"":[[[-93.4634370002173,41.8632129996803],[-93.3479330004075,41.8631040000497],[-93.3481509996687,41.8055770001786],[-93.3481359998763,41.7866060003668],[-93.3480189998768,41.7838340002391],[-93.3481450002914,41.7766360001514],[-93.4306580003663,41.7766249996442],[-93.4640610002148,41.7768059998971],[-93.464103000353,41.79166499984],[-93.4636120001935,41.8207330003279],[-93.4637749996164,41.8213520000949],[-93.463739999801,41.8330760002574],[-93.4634370002173,41.8632129996803]]]}"
Polk County Bondurant 2,BONDURANT2,1,2091.00000000000,30.00000000000,15,3,7.36140200000,"{""type"":""Polygon"",""coordinates"":[[[-93.5032079996493,41.688404999891],[-93.490723000366,41.6884270000062],[-93.490723000366,41.6941260002149],[-93.4741990000836,41.6980840001766],[-93.4742359999913,41.702920000158],[-93.483795000139,41.7029079996047],[-93.4837000002547,41.7102479999454],[-93.4644839999365,41.7101679998535],[-93.4643540002368,41.731920000208],[-93.4547560000892,41.7319210002541],[-93.4546820002739,41.7246840001666],[-93.4501889999223,41.7246909995901],[-93.4502589995531,41.7174550004481],[-93.4257980001774,41.7174310002407],[-93.4257879997162,41.7155449996022],[-93.420972999804,41.7194360000715],[-93.4184409999521,41.7195580003016],[-93.4184799999519,41.7177489996168],[-93.4087350002199,41.7179239995931],[-93.4087110000125,41.7151910003645],[-93.4015469996941,41.7153719997182],[-93.4015449996019,41.7130359999117],[-93.4023719999677,41.7130349998655],[-93.4023719999677,41.7122810001682],[-93.4034510002633,41.7122919997761],[-93.4034419998483,41.7117049996862],[-93.4086819995745,41.7116600003089],[-93.4086689998743,41.7100869997154],[-93.4116069995632,41.7100869997154],[-93.4115879995863,41.7063609996605],[-93.409992999777,41.706384999868],[-93.4099670003766,41.7038360001314],[-93.4088310001504,41.7038459996933],[-93.4088090000351,41.7028810001582],[-93.4220000003995,41.7029079996047],[-93.4220089999152,41.7039770003385],[-93.4257669996472,41.7039400004309],[-93.4257610002698,41.7029129998352],[-93.4431609995803,41.7029430003194],[-93.4433920003404,41.702757999882],[-93.4440700001302,41.7029499997429],[-93.460729000343,41.7029539999273],[-93.4606989998588,41.702099000069],[-93.4619799995772,41.701693000232],[-93.4619730001537,41.7010599998193],[-93.4606999999049,41.7013660004407],[-93.4606759996975,41.6956989999091],[-93.459646999909,41.6944479997755],[-93.4566520002894,41.6922079998994],[-93.4846170002742,41.6699569999158],[-93.4844760000672,41.6728749995817],[-93.4886229997515,41.6729070001581],[-93.4886540002817,41.6692650003797],[-93.492011999554,41.666596999652],[-93.4986010003357,41.666504999906],[-93.4986010003357,41.6649500001425],[-93.5004560004439,41.6649500001425],[-93.5004560004439,41.6660620001613],[-93.503072999719,41.6660620001613],[-93.5032079996493,41.688404999891]]]}"
Des Moines Precinct 20,DSM20,1,3252.00000000000,32.00000000000,16,3,0.69392900000,"{""type"":""Polygon"",""coordinates"":[[[-93.6199420004228,41.6276929997323],[-93.6163130003445,41.6276969999168],[-93.6163209998141,41.6331290004032],[-93.610252999676,41.6331379999189],[-93.6102220000451,41.6147659998512],[-93.6104149999521,41.6146689998746],[-93.6104549999981,41.6132989996493],[-93.6102680003678,41.6128519997202],[-93.6100779996998,41.6095130004248],[-93.6122170003142,41.6093890001025],[-93.6160170001843,41.6116890000475],[-93.6198610002848,41.6126959997208],[-93.6199420004228,41.6276929997323]]]}"
